municipio_codigo,nome_municipio,uf,semana_epidemiologica,temperatura_media_c,temperatura_max_c,umidade_relativa_pct,precipitacao_acumulada_mm,ndvi_medio,cobertura_agua_pct,altitude_media_m,populacao_exposta,densidade_demografica,indice_saneamento_pct,casos_semana_anterior,precip_tendencia,temp_tendencia,nivel_risco
MUN_143,Crato,PE,33,24.45,29.86,61.47,40.54,0.401,2.19,409.5,1688627,209.1,67.5,37.38,30.28,19.92,Medio
MUN_132,Manaus,RN,6,21.99,27.89,67.12,50.63,0.393,5.15,553.8,736711,483.5,68.1,76.73,42.25,23.23,Alto
MUN_091,Santos,GO,35,24.54,31.28,65.18,55.26,0.367,0.7,909.0,2355459,495.6,64.1,71.48,62.49,25.22,Alto
MUN_086,Salvador,PE,2,25.33,31.66,59.08,41.69,0.107,5.75,222.7,1700188,113.3,80.5,26.44,51.11,24.9,Alto
MUN_116,Salvador,TO,33,30.92,35.6,64.32,48.56,0.339,4.05,901.0,1976590,212.1,73.1,39.82,36.86,32.66,Baixo
MUN_091,Belém,TO,23,26.29,31.07,65.53,57.94,0.287,3.89,575.1,303755,190.2,97.4,45.35,42.96,27.15,Baixo
MUN_147,Caxias do Sul,RS,14,24.41,28.64,65.34,26.46,0.186,2.56,531.3,1207356,113.2,89.1,0.0,29.35,25.07,Baixo
MUN_005,Macaé,BA,52,26.16,30.98,76.11,27.2,0.241,2.21,311.2,2982527,416.6,60.2,63.64,13.22,25.78,Medio
MUN_076,Palmas,RN,34,26.1,30.3,59.62,26.56,0.289,3.78,1102.9,924042,206.3,70.7,48.9,19.07,25.97,Baixo
MUN_099,Santos,PA,46,22.67,27.66,58.16,47.8,0.369,4.06,692.6,368013,167.4,79.5,24.47,41.86,22.99,Baixo
MUN_153,Manaus,MG,5,27.02,31.38,69.4,70.28,0.349,5.78,386.3,764622,432.2,45.7,72.67,71.44,22.97,Alto
MUN_035,Araguaína,TO,6,30.08,36.74,71.87,113.53,0.391,8.58,433.2,2601923,442.2,65.8,64.95,131.34,29.26,Alto
MUN_048,Salvador,RN,16,21.95,23.67,70.05,43.13,0.202,5.79,517.4,1223878,290.4,89.5,58.26,34.65,21.84,Alto
MUN_019,Palmas,PA,50,25.33,29.32,66.87,17.39,0.209,5.02,361.3,494398,242.3,85.2,38.27,22.28,23.0,Medio
MUN_108,Campinas,BA,48,26.27,30.93,64.23,24.37,0.215,3.97,37.9,2737599,341.4,71.0,56.94,6.78,25.61,Alto
MUN_028,Fortaleza,BA,10,20.52,25.53,66.78,64.8,0.399,3.59,818.5,670264,254.5,64.0,33.68,67.93,20.0,Baixo
MUN_178,Goiânia,RJ,4,27.68,32.74,54.66,23.24,0.187,3.02,402.7,1611175,55.0,77.1,17.46,27.76,28.89,Baixo
MUN_141,Recife,BA,37,25.04,31.92,54.32,26.41,0.241,1.71,1126.8,1003498,82.3,81.1,27.89,30.98,26.38,Baixo
MUN_021,Ribeirão Preto,SP,21,29.71,34.28,64.89,19.5,0.299,0.33,1191.2,1311692,33.7,71.9,3.54,44.41,30.96,Baixo
MUN_099,Caxias do Sul,RN,14,34.65,37.76,45.87,13.7,0.337,2.64,842.4,2988520,435.6,51.2,59.92,15.66,36.54,Baixo
MUN_190,Recife,PR,43,22.84,28.82,48.8,20.28,0.192,0.89,735.8,2712310,479.9,64.0,81.81,4.51,25.22,Alto
MUN_130,Araguaína,PA,52,25.95,31.91,70.18,39.49,0.228,5.52,1001.0,2198430,481.9,57.5,68.95,38.88,26.27,Alto
MUN_045,Araguaína,SP,36,28.65,33.3,62.11,61.79,0.444,7.74,83.4,868808,83.1,74.1,20.6,74.88,25.77,Medio
MUN_125,Natal,PR,32,28.03,33.59,51.17,32.18,0.19,2.82,1068.4,2796255,148.9,79.5,45.86,44.4,26.09,Baixo
MUN_053,Araguaína,SC,3,26.59,32.73,46.8,71.47,0.384,3.15,399.8,178303,170.7,63.4,43.59,58.88,27.58,Medio
MUN_167,Belém,SC,2,21.93,24.4,67.67,39.14,0.321,5.0,1192.4,1549179,226.4,89.1,40.06,42.41,25.58,Baixo
MUN_178,Ribeirão Preto,BA,4,34.1,37.7,63.29,15.34,0.337,1.23,610.9,925755,384.4,48.3,65.66,3.5,32.98,Alto
MUN_100,Crato,PA,11,19.8,24.33,47.3,41.62,0.311,0.82,426.6,1957406,421.6,66.0,55.07,27.66,16.38,Alto
MUN_005,Araguaína,SP,41,19.78,25.15,69.28,62.36,0.341,5.09,422.0,2275349,231.0,85.2,34.3,51.14,20.8,Alto
MUN_093,Salvador,RJ,43,30.33,35.85,60.03,56.52,0.309,0.7,155.5,155704,142.7,79.5,47.4,68.19,28.68,Medio
MUN_041,Fortaleza,PA,2,28.96,34.36,62.46,73.41,0.586,4.46,137.8,1681669,261.6,61.2,41.51,79.08,30.71,Alto
MUN_095,Fortaleza,BA,8,32.63,38.26,60.94,57.88,0.339,3.88,1034.0,2149260,464.1,52.7,69.95,66.84,28.53,Alto
MUN_056,Recife,PE,27,28.52,34.81,56.78,32.82,0.279,0.0,1027.5,1200140,363.0,67.8,49.41,5.43,29.9,Baixo
MUN_101,Salvador,GO,3,24.12,29.37,70.78,91.87,0.388,8.19,598.1,1739606,287.1,77.5,51.76,78.19,25.42,Medio
MUN_091,Campinas,BA,27,23.78,28.79,58.6,16.95,0.289,0.49,341.9,1180865,193.4,72.9,56.94,29.77,24.15,Baixo
MUN_092,Macaé,RJ,43,26.48,32.47,55.51,19.7,0.195,2.98,1096.3,1614625,233.0,88.2,36.84,20.55,26.9,Baixo
MUN_197,Montes Claros,AM,40,23.69,27.39,66.74,67.18,0.271,8.17,1193.6,2888611,175.5,74.1,42.18,68.46,20.34,Baixo
MUN_136,Belém,RJ,27,22.77,27.64,62.7,9.55,0.235,0.67,91.2,1183582,479.2,52.9,61.95,6.29,25.78,Medio
MUN_015,Goiânia,AM,22,16.49,21.75,65.6,29.4,0.292,8.71,627.6,2028279,453.5,72.3,76.49,21.07,15.28,Alto
MUN_139,Curitiba,CE,28,22.75,27.77,68.7,62.47,0.214,4.98,788.6,1644051,390.6,71.3,62.33,56.78,21.31,Baixo
MUN_119,Araguaína,SC,50,26.24,31.39,55.48,59.92,0.397,2.28,813.9,1612932,323.7,68.5,50.83,42.09,26.48,Baixo
MUN_037,Curitiba,TO,31,29.8,33.37,86.43,149.44,0.591,8.78,63.3,2110500,385.9,64.6,55.66,164.23,29.87,Medio
MUN_103,Fortaleza,SP,3,24.84,29.65,51.41,51.73,0.271,7.04,1172.7,151242,478.9,62.9,66.53,29.37,24.13,Baixo
MUN_115,Araguaína,SC,49,27.59,29.9,78.83,80.7,0.356,6.05,202.3,2342719,329.7,69.2,49.33,90.96,29.99,Medio
MUN_105,Ribeirão Preto,RN,19,19.65,25.5,59.29,73.5,0.284,7.57,30.8,2352389,463.0,60.4,72.85,89.85,22.31,Alto
MUN_181,Campinas,PR,15,31.15,34.73,79.01,81.62,0.39,4.85,669.6,1964310,32.6,96.5,0.0,81.55,30.63,Baixo
MUN_048,Uberlândia,SC,18,22.22,29.1,64.07,61.9,0.183,7.17,720.6,274647,199.3,67.2,34.9,46.13,23.58,Medio
MUN_059,Uberlândia,RN,4,20.51,22.53,68.77,55.43,0.329,5.0,275.3,2295530,133.4,70.2,30.46,56.23,20.7,Medio
MUN_036,Fortaleza,RJ,36,25.11,29.78,67.26,33.32,0.231,3.07,759.7,892883,430.3,51.3,87.09,46.79,25.6,Alto
MUN_079,Montes Claros,GO,25,26.37,32.27,61.58,44.6,0.269,4.74,1025.2,2022798,149.1,78.8,39.52,58.4,24.01,Baixo
MUN_173,Montes Claros,BA,23,21.54,28.12,63.21,28.8,0.309,0.42,223.4,551660,165.1,72.4,33.43,30.11,21.47,Medio
MUN_131,Santos,PA,27,30.5,35.48,65.93,64.28,0.3,7.24,288.2,2543564,325.5,73.4,38.11,54.17,26.91,Medio
MUN_005,Palmas,PR,46,24.92,29.86,67.61,117.26,0.553,8.92,337.5,771247,95.7,85.4,33.29,107.37,23.07,Alto
MUN_069,Recife,AM,3,26.0,31.9,54.97,59.35,0.236,5.28,534.0,521400,79.7,90.4,9.65,58.44,27.14,Baixo
MUN_166,Crato,RJ,46,25.41,30.09,62.66,27.9,0.326,2.59,211.6,1015141,165.4,79.3,29.81,7.72,25.05,Medio
MUN_162,Natal,MG,3,27.63,34.93,55.23,24.54,0.203,2.8,305.8,208364,326.9,76.1,60.17,32.57,24.24,Medio
MUN_071,Montes Claros,TO,16,15.96,19.82,66.49,66.06,0.227,4.32,783.5,1348314,403.6,66.6,46.15,62.73,17.16,Alto
MUN_023,Macaé,SP,6,30.07,34.59,55.39,27.22,0.267,3.13,888.9,2542634,419.0,68.8,55.14,18.11,32.97,Medio
MUN_161,Caxias do Sul,CE,33,26.37,31.12,61.78,30.83,0.515,2.48,180.1,2722042,245.5,69.8,54.64,32.99,30.36,Alto
MUN_111,Campinas,AM,32,23.5,27.96,64.85,41.33,0.26,3.42,996.5,393340,99.0,83.8,28.31,46.95,22.39,Baixo
MUN_059,Curitiba,GO,24,27.15,30.84,60.31,40.68,0.333,6.24,807.8,76299,329.6,66.5,57.33,48.64,26.38,Alto
MUN_145,Natal,SC,44,27.09,31.79,55.07,50.55,0.355,5.85,141.8,1592370,319.2,77.7,29.15,48.74,29.27,Medio
MUN_131,Goiânia,RS,11,25.35,31.25,54.67,42.67,0.407,2.23,680.5,1229032,270.1,74.5,34.85,37.28,24.26,Baixo
MUN_144,Palmas,SP,5,22.6,29.45,65.51,84.86,0.444,3.51,566.1,2275865,427.7,64.4,81.51,91.55,19.51,Alto
MUN_177,Santos,RJ,48,23.85,28.37,72.91,34.76,0.407,0.89,1107.4,55542,288.1,64.7,61.5,36.62,21.82,Baixo
MUN_020,Belém,AM,8,19.63,24.44,57.81,42.07,0.26,2.84,870.3,1214744,436.2,64.1,51.1,39.68,18.23,Medio
MUN_189,Fortaleza,CE,32,31.29,38.09,77.8,84.46,0.367,3.43,674.3,1737547,497.8,53.2,89.02,101.76,33.02,Alto
MUN_068,Crato,CE,14,23.97,29.41,72.73,138.14,0.443,6.07,881.1,2797521,327.6,73.0,79.62,126.42,24.28,Alto
MUN_097,Belém,PE,32,26.68,31.45,74.96,110.45,0.343,9.92,255.5,330481,381.7,79.3,66.12,98.83,27.27,Alto
MUN_069,Goiânia,BA,25,28.02,32.02,51.66,16.73,0.259,3.52,450.7,400209,298.7,67.3,65.53,31.25,28.96,Medio
MUN_012,Belém,RJ,49,23.72,31.6,62.56,59.2,0.123,1.38,1061.9,1674846,391.5,61.7,73.31,55.82,24.65,Medio
MUN_102,Natal,PA,33,31.34,36.8,67.99,57.54,0.32,1.99,442.4,2052339,412.4,59.7,85.08,67.03,33.05,Alto
MUN_102,Natal,AM,21,32.53,37.46,48.31,20.23,0.223,1.96,529.3,2760056,89.2,81.2,54.24,35.49,31.19,Baixo
MUN_168,Salvador,CE,15,20.43,24.57,53.84,11.3,0.287,2.32,69.2,2231729,182.6,80.7,32.89,14.72,21.76,Alto
MUN_180,Salvador,TO,49,20.3,23.3,77.23,131.81,0.533,5.49,205.2,2706980,330.1,71.5,64.37,134.37,20.57,Alto
MUN_054,Recife,TO,24,25.9,31.74,55.79,11.55,0.199,3.35,415.1,1422849,265.0,80.1,58.84,9.23,23.34,Alto
MUN_053,Ribeirão Preto,BA,28,29.28,34.68,46.89,45.91,0.283,6.82,865.4,1310174,179.5,90.1,20.47,55.38,26.09,Baixo
MUN_174,Sorocaba,PA,35,28.66,33.39,60.01,61.55,0.332,7.36,30.9,630746,29.6,97.6,22.25,52.88,25.25,Baixo
MUN_050,Recife,RJ,41,28.77,34.16,71.42,57.93,0.398,2.44,52.9,2890120,99.2,82.9,17.68,52.1,29.12,Medio
MUN_033,Ribeirão Preto,MG,22,31.68,37.38,60.76,28.67,0.185,2.42,808.2,638961,279.7,64.9,54.73,26.83,34.21,Baixo
MUN_089,Crato,SP,34,28.0,32.61,45.83,16.86,0.286,5.59,577.0,2799973,131.3,80.4,20.21,28.65,29.85,Baixo
MUN_076,Itaquaquecetuba,BA,49,25.18,29.63,72.52,35.46,0.25,2.95,183.9,195419,267.9,61.3,53.38,28.72,23.56,Medio
MUN_149,Crato,AM,52,27.31,32.72,72.34,13.74,0.25,0.02,442.8,1156969,279.3,69.6,36.05,20.1,27.57,Medio
MUN_131,Salvador,PE,13,28.83,32.85,54.51,12.92,0.134,2.64,1088.2,2184314,243.2,66.4,34.84,8.91,30.92,Baixo
MUN_068,Salvador,TO,17,22.37,29.44,49.29,6.9,0.169,0.49,622.8,1006696,363.6,66.9,62.19,20.46,21.8,Alto
MUN_072,Salvador,PR,31,31.09,35.93,88.04,149.87,0.475,6.03,275.3,2571467,435.4,47.4,84.7,140.87,33.17,Alto
MUN_184,Montes Claros,AM,9,28.84,34.74,69.63,72.98,0.349,4.38,1011.4,938792,398.5,68.6,46.27,85.82,25.96,Baixo
MUN_054,Manaus,MG,35,24.5,27.15,54.78,35.16,0.252,6.4,824.5,760793,461.7,64.7,71.63,50.52,19.32,Medio
MUN_164,Araguaína,MG,6,26.31,32.38,61.79,32.7,0.179,4.11,64.7,762598,126.0,85.4,29.89,34.35,25.97,Medio
MUN_072,Belém,SC,20,29.06,34.09,55.94,61.18,0.427,5.42,865.2,281134,490.5,48.0,91.51,74.6,29.23,Alto
MUN_166,Belém,AM,18,24.94,27.52,68.07,52.47,0.25,8.97,823.7,650042,372.8,52.6,55.8,42.13,21.31,Medio
MUN_073,Crato,GO,2,22.3,26.18,62.01,71.43,0.287,1.08,94.6,945899,406.3,67.6,70.35,67.99,23.13,Medio
MUN_070,Recife,MG,19,21.47,26.1,81.42,95.89,0.313,6.82,352.7,2177290,296.7,65.4,49.39,84.23,24.24,Alto
MUN_118,Salvador,TO,52,25.15,29.94,74.56,51.14,0.257,5.79,481.1,1536287,85.4,78.4,34.58,63.26,26.14,Baixo
MUN_070,Ribeirão Preto,TO,30,29.88,33.75,51.95,32.4,0.242,4.56,550.6,1870852,414.8,69.2,52.77,41.21,31.65,Medio
MUN_053,Crato,AM,32,31.63,36.97,54.71,37.07,0.2,6.7,1074.6,2390351,29.9,80.5,13.61,33.44,29.83,Baixo
MUN_069,Palmas,RN,23,25.29,29.89,51.38,16.03,0.308,4.12,10.0,882707,170.1,74.0,23.37,16.14,28.77,Medio
MUN_148,Campinas,PA,36,29.83,35.13,56.69,46.46,0.414,3.71,440.9,2043789,442.3,71.4,52.74,46.01,26.89,Alto
MUN_047,Itaquaquecetuba,RJ,36,31.69,35.84,64.52,84.39,0.47,7.88,681.3,1996171,223.9,75.3,48.53,78.64,28.26,Baixo
MUN_180,Salvador,GO,23,22.28,27.81,67.58,33.02,0.361,4.63,941.6,1010141,457.9,54.3,52.1,18.92,21.79,Alto
MUN_165,Montes Claros,TO,25,25.31,29.13,60.16,29.65,0.183,3.9,990.0,1047381,439.2,60.2,66.8,37.66,24.97,Alto
MUN_110,Natal,RS,40,27.29,31.71,64.86,30.55,0.17,5.66,733.4,2516113,28.1,80.5,16.85,29.85,24.52,Baixo
MUN_124,Crato,TO,37,28.8,34.2,47.18,42.31,0.274,0.8,706.8,1824647,479.4,43.1,82.66,43.38,27.92,Alto
MUN_175,Manaus,PR,43,25.32,30.42,55.27,21.72,0.211,3.57,545.3,2319057,152.5,70.8,38.37,18.15,24.92,Baixo
MUN_049,Santos,BA,27,26.57,33.18,73.9,45.37,0.228,4.82,452.5,779515,345.4,66.3,55.7,48.76,27.12,Alto
MUN_133,Itaquaquecetuba,BA,43,21.54,27.08,56.1,16.91,0.315,3.96,1010.3,989434,176.4,73.0,39.0,1.13,23.69,Baixo
MUN_111,Santos,RN,16,15.75,22.37,70.59,78.62,0.238,6.89,716.6,2617448,442.0,55.8,76.67,83.25,18.85,Medio
MUN_051,Macaé,PA,39,22.91,29.79,82.43,86.68,0.357,4.73,650.7,1560910,305.5,58.2,58.92,81.08,25.47,Alto
MUN_066,Manaus,RS,9,29.37,34.01,66.78,26.1,0.282,4.52,652.3,2882014,272.5,76.9,48.82,18.72,32.49,Baixo
MUN_147,Ribeirão Preto,GO,50,22.78,27.04,58.43,65.59,0.418,2.72,699.6,65071,394.2,61.3,50.15,65.82,21.22,Alto
MUN_167,Recife,PE,42,31.81,36.51,65.68,53.72,0.185,4.17,407.9,227194,296.5,70.5,48.28,70.08,31.02,Medio
MUN_009,Macaé,SP,43,22.96,28.88,65.36,54.97,0.358,8.48,1082.3,187534,23.1,100.0,0.0,49.49,22.85,Baixo
MUN_108,Caxias do Sul,PR,26,25.52,29.68,66.85,36.6,0.309,0.69,39.3,2484997,482.5,58.9,74.84,39.64,25.16,Alto
MUN_021,Macaé,PE,3,24.0,30.32,55.41,19.38,0.427,4.68,262.1,702533,339.9,79.8,54.2,6.56,24.08,Medio
MUN_019,Belém,GO,31,23.03,26.07,59.89,37.55,0.266,4.59,708.1,1991813,349.7,58.8,66.78,52.14,21.27,Baixo
MUN_173,Santos,PR,30,25.17,30.34,78.45,34.33,0.32,3.0,454.9,1141185,340.6,72.6,70.19,35.62,25.24,Alto
MUN_094,Belém,TO,17,25.04,29.36,81.27,27.65,0.427,4.56,661.2,1494300,31.6,99.8,0.0,26.75,26.22,Baixo
MUN_114,Curitiba,AM,16,21.85,27.6,72.34,109.94,0.409,6.58,481.2,1820725,74.4,86.5,44.88,121.93,22.54,Alto
MUN_049,Santos,MG,3,30.42,33.91,71.44,12.16,0.244,1.84,684.0,225138,148.1,86.6,14.62,9.76,27.1,Baixo
MUN_014,Montes Claros,SC,41,27.85,31.1,67.76,29.38,0.145,2.64,507.1,192098,144.9,79.4,20.82,37.95,29.32,Baixo
MUN_179,Santos,TO,14,26.97,32.8,57.78,32.56,0.376,4.76,607.5,480452,269.4,72.8,40.4,25.57,26.3,Baixo
MUN_085,Sorocaba,PE,27,23.84,28.43,68.25,90.96,0.183,6.2,295.6,1682718,489.3,50.9,84.18,81.99,22.67,Alto
MUN_081,Manaus,RJ,11,22.26,26.46,71.4,66.14,0.339,6.37,911.0,947493,485.1,53.4,61.1,69.84,23.71,Alto
MUN_007,Montes Claros,PE,34,26.9,32.59,80.02,79.8,0.352,6.92,919.4,2663349,279.1,62.3,60.65,74.41,27.32,Baixo
MUN_096,Recife,MG,15,23.81,29.71,46.21,35.28,0.326,4.77,535.8,2777686,40.1,87.5,24.23,37.04,26.74,Baixo
MUN_104,Fortaleza,MG,6,26.32,31.83,46.88,27.64,0.325,1.8,25.3,1148158,475.7,60.5,61.97,13.05,27.02,Alto
MUN_144,Uberlândia,CE,27,30.24,35.63,65.98,14.47,0.239,5.69,173.9,1337968,377.0,61.0,58.43,9.8,26.75,Medio
MUN_088,Ribeirão Preto,BA,6,23.48,28.98,68.61,26.08,0.284,3.49,892.6,630509,322.3,62.9,47.25,7.46,24.57,Baixo
MUN_083,Natal,PA,37,26.45,31.75,79.24,62.37,0.221,5.23,864.4,1839967,135.3,89.4,16.62,66.3,27.2,Baixo
MUN_030,Ribeirão Preto,SP,19,26.95,32.96,66.66,39.13,0.227,6.48,262.8,926595,31.9,89.1,13.29,33.32,27.67,Baixo
MUN_103,Macaé,PR,12,24.6,30.48,58.34,64.64,0.294,5.05,588.5,453448,483.8,59.0,61.86,50.27,23.21,Alto
MUN_019,Caxias do Sul,PA,3,28.16,34.04,56.04,47.87,0.54,2.79,115.7,293607,341.2,56.9,44.65,64.64,25.21,Alto
MUN_198,Crato,MG,9,24.93,28.28,62.25,20.23,0.226,4.78,380.1,870652,288.6,65.2,37.6,15.58,23.95,Medio
MUN_011,Crato,PA,14,29.03,33.49,56.76,27.54,0.187,4.34,77.8,2339843,427.5,73.1,58.09,2.11,29.65,Alto
MUN_194,Palmas,PA,28,29.46,35.64,72.32,23.42,0.227,3.12,347.6,909144,300.1,63.7,48.3,25.45,30.96,Medio
MUN_162,Belém,PR,26,33.14,38.55,59.07,36.14,0.398,3.07,1003.5,1513698,363.8,68.2,55.61,18.19,31.87,Baixo
MUN_019,Sorocaba,SP,39,20.16,23.13,53.72,41.48,0.329,1.95,453.3,2805304,467.8,53.2,86.73,54.53,19.47,Alto
MUN_023,Campinas,TO,27,23.85,27.92,52.16,25.45,0.326,1.66,1119.3,804087,149.7,72.0,40.56,36.92,20.49,Baixo
MUN_005,Salvador,CE,28,27.9,33.59,59.87,9.18,0.239,1.67,1175.8,780620,247.9,62.9,46.07,-4.13,27.88,Baixo
MUN_019,Itaquaquecetuba,AM,17,32.28,36.0,53.6,37.33,0.258,3.73,704.7,2802404,418.0,66.2,55.29,41.91,31.39,Alto
MUN_135,Fortaleza,RN,41,22.81,28.61,67.21,79.42,0.383,4.94,149.0,2099148,145.3,90.2,25.32,74.78,23.89,Alto
MUN_015,Fortaleza,MG,47,29.04,33.64,75.92,81.21,0.417,6.32,369.8,2829641,231.3,87.5,35.47,75.77,28.62,Medio
MUN_137,Campinas,GO,4,25.29,31.01,58.33,66.78,0.314,4.62,298.4,456687,401.7,54.6,57.4,70.73,26.14,Alto
MUN_150,Salvador,TO,40,26.77,33.35,72.75,47.43,0.318,6.35,917.9,781083,447.1,58.1,62.46,41.3,28.26,Alto
MUN_042,Sorocaba,TO,43,20.99,25.74,56.27,40.5,0.187,4.11,1084.1,1762452,79.9,78.4,24.84,33.6,18.73,Baixo
MUN_185,Campinas,RS,35,28.33,34.97,66.7,48.54,0.231,2.81,970.2,935924,202.5,57.3,52.93,34.19,27.24,Baixo
MUN_100,Recife,CE,7,29.34,33.31,67.69,56.33,0.312,3.01,191.0,997188,288.7,62.1,40.29,57.12,30.94,Medio
MUN_127,Belém,RN,39,27.41,31.99,63.98,73.05,0.371,4.59,483.9,1704670,496.2,50.4,89.53,62.11,25.28,Alto
MUN_157,Natal,RS,25,19.93,23.92,54.53,23.81,0.198,4.09,330.8,2882070,385.2,50.1,69.16,30.88,21.11,Alto
MUN_058,Curitiba,RJ,18,26.45,33.64,53.09,29.86,0.205,3.78,205.1,183177,164.4,82.6,24.36,24.25,25.95,Baixo
MUN_063,Natal,TO,40,25.89,31.18,54.49,61.41,0.455,6.09,669.0,1223634,124.1,82.8,25.8,50.31,26.47,Baixo
MUN_043,Montes Claros,PR,2,27.71,29.95,48.67,8.12,0.187,4.36,663.4,935206,434.7,68.8,69.92,16.47,27.88,Medio
MUN_096,Natal,PR,20,23.37,28.29,67.24,42.24,0.29,4.63,56.9,2002828,48.2,84.3,13.68,39.3,20.56,Medio
MUN_148,Campinas,SP,32,23.4,27.84,60.69,51.05,0.186,8.71,636.2,802879,256.6,70.4,45.75,48.12,23.46,Medio
MUN_047,Palmas,PA,22,26.17,29.72,67.01,28.18,0.296,4.43,747.2,1052416,129.4,74.3,31.17,25.08,25.46,Baixo
MUN_067,Araguaína,RN,42,30.33,32.95,60.07,46.56,0.155,5.86,36.7,100526,432.2,60.1,67.24,35.98,31.85,Medio
MUN_027,Campinas,RJ,10,23.69,27.61,67.11,30.81,0.377,7.11,943.9,2263312,96.7,94.2,18.62,46.0,24.34,Baixo
MUN_167,Ribeirão Preto,MG,44,32.69,36.96,72.72,41.05,0.222,6.41,261.3,848791,310.9,51.9,55.73,47.43,34.01,Medio
MUN_017,Ribeirão Preto,TO,8,27.79,32.38,77.84,60.34,0.304,2.12,78.8,335067,274.8,60.9,48.71,61.02,27.25,Medio
MUN_071,Montes Claros,RS,49,26.23,30.77,74.32,44.53,0.162,2.74,358.3,983300,440.8,54.7,70.8,47.92,25.34,Alto
MUN_174,Itaquaquecetuba,PA,51,22.22,26.72,72.57,32.88,0.243,0.75,24.6,1012742,223.9,73.8,44.49,33.31,19.26,Medio
MUN_012,Uberlândia,TO,4,28.19,32.19,69.82,30.29,0.397,5.16,792.1,2471193,349.4,58.9,47.55,44.28,30.81,Baixo
MUN_158,Campinas,RN,8,28.28,34.3,68.32,35.42,0.236,3.3,128.2,1644168,281.1,71.8,40.66,35.02,31.76,Medio
MUN_107,Caxias do Sul,BA,19,23.22,28.32,43.83,18.01,0.139,0.0,82.9,1455504,328.5,58.2,65.01,34.29,27.86,Medio
MUN_145,Ribeirão Preto,SP,1,28.19,34.4,59.64,75.73,0.262,6.17,658.6,1529415,295.1,65.3,48.91,51.16,24.84,Medio
MUN_064,Curitiba,RJ,45,20.78,24.35,57.69,50.26,0.301,4.47,937.5,1212588,317.0,75.2,60.06,46.07,19.41,Baixo
MUN_067,Araguaína,RN,42,30.33,32.95,60.07,46.56,0.155,5.86,36.7,100526,432.2,60.1,67.24,35.98,31.85,Medio
MUN_117,Sorocaba,RN,10,19.58,25.01,68.27,80.79,0.3,3.94,274.5,2905032,394.9,63.0,53.0,88.5,25.23,Alto
MUN_030,Montes Claros,PE,31,30.36,36.8,71.84,35.97,0.1,5.5,399.6,1031793,466.3,61.4,74.08,34.1,32.18,Alto
MUN_163,Caxias do Sul,SC,2,22.37,24.87,43.63,54.8,0.214,3.15,62.0,503076,425.4,54.0,66.47,59.83,24.13,Alto
MUN_026,Fortaleza,PR,26,27.2,31.81,69.09,42.09,0.261,6.34,1030.3,2228867,156.4,84.1,25.85,52.5,27.48,Baixo
MUN_138,Macaé,TO,2,29.6,34.48,58.23,63.21,0.387,5.15,341.9,2889652,287.7,62.0,43.31,65.89,30.1,Medio
MUN_194,Curitiba,GO,1,24.24,28.11,69.43,38.99,0.203,6.14,738.5,2108477,192.9,68.0,23.52,50.65,25.11,Baixo
MUN_178,Manaus,SP,50,28.23,33.29,61.13,26.0,0.422,2.44,137.9,279162,488.3,62.2,104.21,18.04,30.17,Alto
MUN_017,Uberlândia,RN,49,30.58,35.95,55.32,20.52,0.415,6.16,448.1,1212744,55.5,72.4,28.94,19.31,30.49,Baixo
MUN_103,Curitiba,BA,45,24.59,30.03,56.57,64.59,0.351,6.97,649.4,1413293,41.7,90.4,29.62,71.26,24.55,Baixo
MUN_076,Uberlândia,RJ,13,20.23,24.6,63.16,34.96,0.269,3.69,377.4,2312937,65.7,96.0,13.27,33.35,18.95,Baixo
MUN_025,Recife,AM,42,30.78,36.15,61.72,55.28,0.204,7.9,854.7,1746987,147.5,79.2,24.7,55.72,27.76,Baixo
MUN_078,Campinas,PE,1,30.14,35.3,53.1,20.31,0.303,2.72,880.0,1594584,385.7,58.5,61.09,26.04,26.82,Baixo
MUN_119,Araguaína,SC,50,26.24,31.39,55.48,59.92,0.397,2.28,813.9,1612932,323.7,68.5,50.83,42.09,26.48,Baixo
MUN_156,Itaquaquecetuba,MG,39,28.02,33.52,62.08,61.0,0.387,3.95,1003.2,601671,457.0,54.4,68.76,54.73,29.54,Alto
MUN_026,Belém,SC,41,28.85,31.92,58.55,48.4,0.203,5.55,215.2,1706251,306.3,75.6,66.01,43.4,32.44,Alto
MUN_124,Caxias do Sul,PA,13,22.8,28.72,57.43,61.29,0.3,6.5,865.2,1554456,332.5,71.8,46.27,52.7,21.44,Baixo
MUN_136,Caxias do Sul,CE,3,22.96,27.8,70.07,44.18,0.4,1.61,298.1,1585934,456.5,57.6,65.28,42.24,24.39,Medio
MUN_130,Santos,MG,35,28.32,31.42,48.86,13.11,0.288,4.08,521.1,1745474,51.5,82.7,20.6,1.68,28.43,Baixo
MUN_087,Fortaleza,TO,12,22.5,29.87,78.05,83.87,0.366,6.59,407.0,549477,163.4,68.2,38.4,91.36,19.81,Medio
MUN_078,Uberlândia,RN,35,30.04,33.31,58.59,20.13,0.281,0.58,652.0,2347700,317.8,64.0,71.23,14.17,27.0,Baixo
MUN_080,Curitiba,PE,10,25.66,32.88,58.59,45.54,0.229,2.7,10.5,1454180,82.2,73.2,32.47,51.36,25.8,Medio
MUN_077,Campinas,BA,11,25.5,29.35,61.5,7.31,0.303,5.73,1020.0,2800625,86.0,71.0,22.68,21.43,23.75,Baixo
